date,site_code,pm2.5,no2,o3,temp,ws,wd,year,month,day_of_week,is_weekend,season,post_ulez,pm25_category
2020-10-23,MY1,15.3,60.52,12.8,3.7,5.1,214,2020,10,Fri,FALSE,Autumn,FALSE,Moderate
2020-10-24,MY1,11.05,21.1,35.67,2.5,7.3,273,2020,10,Sat,TRUE,Autumn,FALSE,Moderate
2020-10-25,MY1,17.65,49.27,35.14,6.5,5.6,157,2020,10,Sun,TRUE,Autumn,FALSE,Moderate
2020-10-26,MY1,15.58,41.05,30.13,6,6.2,269,2020,10,Mon,FALSE,Autumn,FALSE,Moderate
2020-10-27,MY1,15.02,40.93,38.44,3.3,5,139,2020,10,Tue,FALSE,Autumn,FALSE,Moderate
2020-10-28,MY1,17.53,64.61,31.23,4.2,13,305,2020,10,Wed,FALSE,Autumn,FALSE,Moderate
2020-10-29,MY1,18.94,61.98,27.59,4.7,5.7,107,2020,10,Thu,FALSE,Autumn,FALSE,Moderate
2020-10-30,MY1,16.96,48.56,30.06,7,3.3,82,2020,10,Fri,FALSE,Autumn,FALSE,Moderate
2020-10-31,MY1,18.94,58.51,24.87,4.2,3.9,35,2020,10,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-01,MY1,13.85,40.01,20.74,6.3,8.2,202,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-02,MY1,17.5,51.94,31.79,1.2,3.7,310,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-11-03,MY1,18.2,54.22,36.59,2.9,2.9,24,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-04,MY1,19.8,52.16,32.93,9,2.7,258,2020,11,Wed,FALSE,Autumn,FALSE,Moderate
2020-11-05,MY1,18.7,55.11,26.85,2,7,187,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-06,MY1,16.69,49.12,35.46,3.2,6.3,95,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-07,MY1,15.75,50.81,22.69,6.4,3.6,20,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-08,MY1,15.97,47.77,33.18,2.7,4.4,289,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-09,MY1,17.79,50.94,35.05,1.5,4,289,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-11-10,MY1,17.98,60.26,35.93,1.7,2.5,181,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-11,MY1,17.9,58.39,11.73,0.9,3.4,165,2020,11,Wed,FALSE,Autumn,FALSE,Moderate
2020-11-12,MY1,14.37,36.34,37.62,2.9,4.5,87,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-13,MY1,19.54,58.07,24.7,0.6,8,180,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-14,MY1,14.75,41.35,48.29,2.6,5.8,96,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-15,MY1,11.64,34.69,29.45,8,3.4,117,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-16,MY1,20.41,60.58,18.71,4.9,6.9,213,2020,11,Mon,FALSE,Autumn,FALSE,Unhealthy (sensitive)
2020-11-17,MY1,19.92,65.64,23.98,4.9,5.2,133,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-18,MY1,25.55,74.48,23.77,3.9,10.6,170,2020,11,Wed,FALSE,Autumn,FALSE,Unhealthy
2020-11-19,MY1,16.12,61.24,23.02,7.9,3.4,184,2020,11,Thu,FALSE,Autumn,FALSE,Moderate
2020-11-20,MY1,20.69,50.56,26.8,2.6,3,225,2020,11,Fri,FALSE,Autumn,FALSE,Unhealthy (sensitive)
2020-11-21,MY1,16.13,45.64,33.64,2.1,5.6,3,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-22,MY1,12.02,43.19,30.95,4.4,5,134,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-23,MY1,24.94,82.03,14.66,4.1,5.1,236,2020,11,Mon,FALSE,Autumn,FALSE,Unhealthy (sensitive)
2020-11-24,MY1,19.61,48.4,32.09,6.1,6.2,268,2020,11,Tue,FALSE,Autumn,FALSE,Moderate
2020-11-25,MY1,23.59,56.84,26.26,6.4,4.5,83,2020,11,Wed,FALSE,Autumn,FALSE,Unhealthy (sensitive)
2020-11-26,MY1,20.49,51.48,28.95,2.8,1.6,160,2020,11,Thu,FALSE,Autumn,FALSE,Unhealthy (sensitive)
2020-11-27,MY1,15.77,32.35,27.37,-1.2,5.9,142,2020,11,Fri,FALSE,Autumn,FALSE,Moderate
2020-11-28,MY1,19.9,62.56,22.3,2.8,3.8,67,2020,11,Sat,TRUE,Autumn,FALSE,Moderate
2020-11-29,MY1,14.23,38.32,40.82,3.7,1,174,2020,11,Sun,TRUE,Autumn,FALSE,Moderate
2020-11-30,MY1,18.23,35.99,19.96,2,5.7,272,2020,11,Mon,FALSE,Autumn,FALSE,Moderate
2020-12-01,MY1,28.27,75.37,12.01,-0.3,3.8,158,2020,12,Tue,FALSE,Winter,FALSE,Unhealthy
2020-12-02,MY1,22.27,58.58,25.97,4.3,1.9,307,2020,12,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-03,MY1,22.6,67.86,27.24,5.8,2.4,286,2020,12,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-04,MY1,20.14,48.75,23.28,-0.1,2.4,178,2020,12,Fri,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-05,MY1,21.13,64.45,17.42,1.4,6.1,321,2020,12,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-06,MY1,21.05,50.94,16.5,3,2.8,194,2020,12,Sun,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-07,MY1,24.83,73.5,12.63,2.6,7.9,163,2020,12,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-08,MY1,23.74,51.42,23.54,2.7,2,234,2020,12,Tue,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-09,MY1,19.81,51.15,28.19,6.3,4.7,334,2020,12,Wed,FALSE,Winter,FALSE,Moderate
2020-12-10,MY1,18.9,69.63,28.15,1.7,3.8,62,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2020-12-11,MY1,15.75,36.07,28.51,1.2,1.7,327,2020,12,Fri,FALSE,Winter,FALSE,Moderate
2020-12-12,MY1,21.88,53.52,24.65,5.6,3.3,184,2020,12,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-13,MY1,16.84,44.93,29.91,3.4,4.2,318,2020,12,Sun,TRUE,Winter,FALSE,Moderate
2020-12-14,MY1,19.83,43.68,34.62,0.9,3.8,326,2020,12,Mon,FALSE,Winter,FALSE,Moderate
2020-12-15,MY1,18.8,40.33,32.87,0.8,1.4,207,2020,12,Tue,FALSE,Winter,FALSE,Moderate
2020-12-16,MY1,25.98,57.3,33.14,0.3,3.8,153,2020,12,Wed,FALSE,Winter,FALSE,Unhealthy
2020-12-17,MY1,26.63,78.53,22.66,2.3,9.1,233,2020,12,Thu,FALSE,Winter,FALSE,Unhealthy
2020-12-18,MY1,19.75,49.31,24.6,2.8,4.8,74,2020,12,Fri,FALSE,Winter,FALSE,Moderate
2020-12-19,MY1,22.21,52.74,31.72,1.3,4,234,2020,12,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-20,MY1,17.49,52.94,20.35,0.7,6.8,80,2020,12,Sun,TRUE,Winter,FALSE,Moderate
2020-12-21,MY1,20.92,53.02,34.1,2.8,2.9,107,2020,12,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-22,MY1,23.49,68.04,20.66,4.6,3.5,279,2020,12,Tue,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-23,MY1,23.24,66.54,19.18,-0.7,2.7,318,2020,12,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-24,MY1,24.1,63.28,24.57,4.3,3.9,201,2020,12,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-25,MY1,20.14,57.26,27.48,4.4,2.3,273,2020,12,Fri,FALSE,Winter,FALSE,Unhealthy (sensitive)
2020-12-26,MY1,23.27,58.88,22.89,4.6,1.8,220,2020,12,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2020-12-27,MY1,17.43,61.07,41.52,1.7,2.9,159,2020,12,Sun,TRUE,Winter,FALSE,Moderate
2020-12-28,MY1,17.96,51.45,25.05,4.3,3.6,70,2020,12,Mon,FALSE,Winter,FALSE,Moderate
2020-12-29,MY1,28.91,75.3,23.19,3,7.3,43,2020,12,Tue,FALSE,Winter,FALSE,Unhealthy
2020-12-30,MY1,19.49,45.35,35.94,-1.6,5.9,71,2020,12,Wed,FALSE,Winter,FALSE,Moderate
2020-12-31,MY1,19.8,50.33,31.37,6.4,2.6,242,2020,12,Thu,FALSE,Winter,FALSE,Moderate
2021-01-01,MY1,22.87,61.76,25,2.8,4,178,2021,1,Fri,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-02,MY1,17.97,65.67,33.4,2,2,299,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-03,MY1,20.46,60.35,22.44,4.5,4.9,255,2021,1,Sun,TRUE,Winter,FALSE,Unhealthy (sensitive)
2021-01-04,MY1,23.12,57.45,23.59,2.9,2.1,168,2021,1,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-05,MY1,17.79,53.02,19.26,2.6,3,127,2021,1,Tue,FALSE,Winter,FALSE,Moderate
2021-01-06,MY1,23,65.97,18.93,6.2,3.7,194,2021,1,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-07,MY1,20.78,73.9,9.49,-0.7,7.3,86,2021,1,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-08,MY1,19.33,61.42,23.92,2.7,4.1,188,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-09,MY1,20.53,59.07,31.1,1.6,2.9,242,2021,1,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2021-01-10,MY1,20.58,47.86,28.74,0.9,3.1,83,2021,1,Sun,TRUE,Winter,FALSE,Unhealthy (sensitive)
2021-01-11,MY1,20.93,65.18,25.07,0.8,3.4,148,2021,1,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-12,MY1,25.16,68.68,32.1,7.2,1.9,200,2021,1,Tue,FALSE,Winter,FALSE,Unhealthy
2021-01-13,MY1,18.12,55.5,19.17,4.4,5.7,120,2021,1,Wed,FALSE,Winter,FALSE,Moderate
2021-01-14,MY1,21.79,54.97,25.07,6,2.1,257,2021,1,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-15,MY1,18.81,50.49,24.63,0.2,5.3,225,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-16,MY1,18.91,68.7,25.58,-0.7,7.6,234,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-17,MY1,19.12,58.28,22.91,1.7,6.2,149,2021,1,Sun,TRUE,Winter,FALSE,Moderate
2021-01-18,MY1,20.54,56.34,35.56,3.2,4.3,96,2021,1,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-19,MY1,19.54,71.33,24.43,0.1,2.9,274,2021,1,Tue,FALSE,Winter,FALSE,Moderate
2021-01-20,MY1,19.76,77.02,21.22,4.2,2.5,346,2021,1,Wed,FALSE,Winter,FALSE,Moderate
2021-01-21,MY1,20.08,54.73,37.65,1.5,4.1,219,2021,1,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-22,MY1,18.11,62.62,22.09,1.7,2.3,276,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-23,MY1,12.84,42.78,20.43,5.8,2.1,302,2021,1,Sat,TRUE,Winter,FALSE,Moderate
2021-01-24,MY1,15.73,47.34,29.13,2.5,3.5,41,2021,1,Sun,TRUE,Winter,FALSE,Moderate
2021-01-25,MY1,19.66,55.24,27.09,1.7,2.9,54,2021,1,Mon,FALSE,Winter,FALSE,Moderate
2021-01-26,MY1,20.34,60.37,22.2,2.8,4.6,304,2021,1,Tue,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-27,MY1,23.51,76.46,35.41,4.3,3.8,98,2021,1,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-01-28,MY1,19.36,44.45,19.69,3.3,9.8,40,2021,1,Thu,FALSE,Winter,FALSE,Moderate
2021-01-29,MY1,17.53,54.37,27.83,5.1,2.6,210,2021,1,Fri,FALSE,Winter,FALSE,Moderate
2021-01-30,MY1,22.66,77.72,29.63,1.9,1.9,18,2021,1,Sat,TRUE,Winter,FALSE,Unhealthy (sensitive)
2021-01-31,MY1,24.03,57.74,28.13,2.8,5.5,80,2021,1,Sun,TRUE,Winter,FALSE,Unhealthy (sensitive)
2021-02-01,MY1,21.58,45.38,32.62,3.3,3.1,81,2021,2,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-02,MY1,25.65,67.72,36.29,6.2,9.1,345,2021,2,Tue,FALSE,Winter,FALSE,Unhealthy
2021-02-03,MY1,19.45,63.97,20.25,3.4,4.1,68,2021,2,Wed,FALSE,Winter,FALSE,Moderate
2021-02-04,MY1,21.64,58.1,25.23,4.6,3.7,280,2021,2,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-05,MY1,22.15,57.07,17.75,8,10.4,74,2021,2,Fri,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-06,MY1,19.91,67.11,29.95,5.4,0.7,183,2021,2,Sat,TRUE,Winter,FALSE,Moderate
2021-02-07,MY1,16.29,43.54,22.39,0.8,11.7,269,2021,2,Sun,TRUE,Winter,FALSE,Moderate
2021-02-08,MY1,20.1,62.72,28.66,3.4,5.1,72,2021,2,Mon,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-09,MY1,23.8,64.92,29.65,10.8,2.7,218,2021,2,Tue,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-10,MY1,20.09,59.32,22.88,3.7,3.1,66,2021,2,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-11,MY1,20.84,59,26.17,-0.5,3.4,145,2021,2,Thu,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-12,MY1,25.62,69.72,22.01,6.6,5.2,342,2021,2,Fri,FALSE,Winter,FALSE,Unhealthy
2021-02-13,MY1,18.45,60.28,22.1,7.2,8.8,27,2021,2,Sat,TRUE,Winter,FALSE,Moderate
2021-02-14,MY1,13.91,36.3,34.75,3.4,7.8,43,2021,2,Sun,TRUE,Winter,FALSE,Moderate
2021-02-15,MY1,19.56,53.9,24.87,6.1,2.4,147,2021,2,Mon,FALSE,Winter,FALSE,Moderate
2021-02-16,MY1,16.84,39.45,40.07,3.8,6.7,349,2021,2,Tue,FALSE,Winter,FALSE,Moderate
2021-02-17,MY1,18.13,46.87,27.78,7.3,4.5,128,2021,2,Wed,FALSE,Winter,FALSE,Moderate
2021-02-18,MY1,25.03,81.97,12.66,7.6,7.9,148,2021,2,Thu,FALSE,Winter,FALSE,Unhealthy
2021-02-19,MY1,19.88,47.67,31.3,7.2,10.2,318,2021,2,Fri,FALSE,Winter,FALSE,Moderate
2021-02-20,MY1,18.64,57.09,30.68,6.6,3.4,188,2021,2,Sat,TRUE,Winter,FALSE,Moderate
2021-02-21,MY1,19.99,47.39,33.43,6.1,6.1,166,2021,2,Sun,TRUE,Winter,FALSE,Moderate
2021-02-22,MY1,18.26,52.4,28.78,4.6,1.8,134,2021,2,Mon,FALSE,Winter,FALSE,Moderate
2021-02-23,MY1,19.56,49.33,32.33,7.4,4.2,263,2021,2,Tue,FALSE,Winter,FALSE,Moderate
2021-02-24,MY1,20.41,52.29,33.8,9.7,3.5,32,2021,2,Wed,FALSE,Winter,FALSE,Unhealthy (sensitive)
2021-02-25,MY1,19.03,51.79,23.12,10,2.2,256,2021,2,Thu,FALSE,Winter,FALSE,Moderate
2021-02-26,MY1,17.6,44.63,27.46,9.6,7,77,2021,2,Fri,FALSE,Winter,FALSE,Moderate
2021-02-27,MY1,15.33,48.18,40.96,5.7,2.4,192,2021,2,Sat,TRUE,Winter,FALSE,Moderate
2021-02-28,MY1,15.44,42.03,37.97,11.1,7.3,335,2021,2,Sun,TRUE,Winter,FALSE,Moderate
2021-03-01,MY1,22.82,61.39,28.57,9.7,12.2,152,2021,3,Mon,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-02,MY1,21.76,73.42,18.61,8.2,6.7,25,2021,3,Tue,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-03,MY1,18.75,54.12,35.79,7.2,2.4,186,2021,3,Wed,FALSE,Spring,FALSE,Moderate
2021-03-04,MY1,19.87,56.52,32.83,10.1,4.6,41,2021,3,Thu,FALSE,Spring,FALSE,Moderate
2021-03-05,MY1,22.57,61.15,22.27,7.6,10.1,261,2021,3,Fri,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-06,MY1,13.54,30.58,32.84,7.4,2.2,123,2021,3,Sat,TRUE,Spring,FALSE,Moderate
2021-03-07,MY1,15.96,48.54,24.5,6.4,3.2,118,2021,3,Sun,TRUE,Spring,FALSE,Moderate
2021-03-08,MY1,16.31,35.89,29.51,7.3,2.6,206,2021,3,Mon,FALSE,Spring,FALSE,Moderate
2021-03-09,MY1,19.24,47.38,18.04,10,5.9,143,2021,3,Tue,FALSE,Spring,FALSE,Moderate
2021-03-10,MY1,22.06,51.91,24.92,8.8,9.7,96,2021,3,Wed,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-11,MY1,19.65,60.92,34.56,10.4,2.9,170,2021,3,Thu,FALSE,Spring,FALSE,Moderate
2021-03-12,MY1,25,61.95,42.94,10.8,8.3,43,2021,3,Fri,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-13,MY1,21.19,48.19,30.34,10.2,2.5,128,2021,3,Sat,TRUE,Spring,FALSE,Unhealthy (sensitive)
2021-03-14,MY1,21,57.62,22.3,8.7,2.6,98,2021,3,Sun,TRUE,Spring,FALSE,Unhealthy (sensitive)
2021-03-15,MY1,17.92,65.1,23.08,10.8,5.1,35,2021,3,Mon,FALSE,Spring,FALSE,Moderate
2021-03-16,MY1,17.11,45.77,39.94,9.1,5,220,2021,3,Tue,FALSE,Spring,FALSE,Moderate
2021-03-17,MY1,20.86,59.6,23.87,7.7,2.6,133,2021,3,Wed,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-18,MY1,17.45,34.03,40,12,3.2,295,2021,3,Thu,FALSE,Spring,FALSE,Moderate
2021-03-19,MY1,21.58,75.56,11.56,12.6,5.2,310,2021,3,Fri,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-20,MY1,15.08,38.94,26.66,12.5,4.3,50,2021,3,Sat,TRUE,Spring,FALSE,Moderate
2021-03-21,MY1,15.46,40.57,24.23,9.7,8.8,205,2021,3,Sun,TRUE,Spring,FALSE,Moderate
2021-03-22,MY1,21.39,51.57,23.81,9,9.2,260,2021,3,Mon,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-23,MY1,18.56,61.96,36.78,11.9,3.9,261,2021,3,Tue,FALSE,Spring,FALSE,Moderate
2021-03-24,MY1,18.72,63.31,34.64,7.3,2.3,294,2021,3,Wed,FALSE,Spring,FALSE,Moderate
2021-03-25,MY1,15.88,42.88,26.4,7.5,2.9,73,2021,3,Thu,FALSE,Spring,FALSE,Moderate
2021-03-26,MY1,16.83,39.06,30.51,9.5,3.9,122,2021,3,Fri,FALSE,Spring,FALSE,Moderate
2021-03-27,MY1,14.45,40.89,22.58,11.2,7.6,332,2021,3,Sat,TRUE,Spring,FALSE,Moderate
2021-03-28,MY1,23.47,74.01,26.18,10.5,4.5,1,2021,3,Sun,TRUE,Spring,FALSE,Unhealthy (sensitive)
2021-03-29,MY1,20.21,44.56,31.5,14.5,4.7,231,2021,3,Mon,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-03-30,MY1,17.64,43.91,33.59,11.5,2,15,2021,3,Tue,FALSE,Spring,FALSE,Moderate
2021-03-31,MY1,17.01,47.19,30.16,12.1,4.9,314,2021,3,Wed,FALSE,Spring,FALSE,Moderate
2021-04-01,MY1,17.19,47.18,32.24,11.1,3.4,98,2021,4,Thu,FALSE,Spring,FALSE,Moderate
2021-04-02,MY1,15.43,38.31,36.29,12.4,3.9,259,2021,4,Fri,FALSE,Spring,FALSE,Moderate
2021-04-03,MY1,13.32,39.81,38.9,14.4,3.2,348,2021,4,Sat,TRUE,Spring,FALSE,Moderate
2021-04-04,MY1,17.2,69.77,33.9,14,4.8,199,2021,4,Sun,TRUE,Spring,FALSE,Moderate
2021-04-05,MY1,19.61,44.24,28.76,11.4,8.4,213,2021,4,Mon,FALSE,Spring,FALSE,Moderate
2021-04-06,MY1,19.92,48.49,35.44,12.2,4.9,18,2021,4,Tue,FALSE,Spring,FALSE,Moderate
2021-04-07,MY1,12.51,35.55,36.11,16.9,3.3,228,2021,4,Wed,FALSE,Spring,FALSE,Moderate
2021-04-08,MY1,13.98,35.55,40.89,15.4,3.4,183,2021,4,Thu,FALSE,Spring,FALSE,Moderate
2021-04-09,MY1,16.58,50.53,36.62,11.1,5.9,277,2021,4,Fri,FALSE,Spring,FALSE,Moderate
2021-04-10,MY1,15.72,48.59,30.82,11.3,4.7,213,2021,4,Sat,TRUE,Spring,FALSE,Moderate
2021-04-11,MY1,14.89,47.78,32.19,12.2,5.5,85,2021,4,Sun,TRUE,Spring,FALSE,Moderate
2021-04-12,MY1,13.89,44.8,27.94,13.7,1.7,88,2021,4,Mon,FALSE,Spring,FALSE,Moderate
2021-04-13,MY1,12.59,41.33,42.14,11.7,2.3,127,2021,4,Tue,FALSE,Spring,FALSE,Moderate
2021-04-14,MY1,12.56,36.09,31.49,10.2,2.5,25,2021,4,Wed,FALSE,Spring,FALSE,Moderate
2021-04-15,MY1,18.75,35.54,33.46,15.3,2.1,196,2021,4,Thu,FALSE,Spring,FALSE,Moderate
2021-04-16,MY1,15.04,51.81,28.6,13.2,1.5,314,2021,4,Fri,FALSE,Spring,FALSE,Moderate
2021-04-17,MY1,15.79,34.09,28.11,13.8,11.9,246,2021,4,Sat,TRUE,Spring,FALSE,Moderate
2021-04-18,MY1,16.08,36.92,33.58,12.5,7.8,295,2021,4,Sun,TRUE,Spring,FALSE,Moderate
2021-04-19,MY1,16.32,34.14,27.51,9.9,3,252,2021,4,Mon,FALSE,Spring,FALSE,Moderate
2021-04-20,MY1,13.99,41.01,35.78,12.8,3.7,314,2021,4,Tue,FALSE,Spring,FALSE,Moderate
2021-04-21,MY1,13.53,38.69,31.97,12.1,5.8,254,2021,4,Wed,FALSE,Spring,FALSE,Moderate
2021-04-22,MY1,10.37,36.33,36.9,13.1,3.3,170,2021,4,Thu,FALSE,Spring,FALSE,Moderate
2021-04-23,MY1,9.64,27.95,45.35,11.7,3.8,333,2021,4,Fri,FALSE,Spring,FALSE,Good
2021-04-24,MY1,15.56,43.44,28.23,13.3,4.3,164,2021,4,Sat,TRUE,Spring,FALSE,Moderate
2021-04-25,MY1,11.94,46.8,40.54,11.5,2.9,74,2021,4,Sun,TRUE,Spring,FALSE,Moderate
2021-04-26,MY1,19.58,51.79,34.05,12.1,8.6,224,2021,4,Mon,FALSE,Spring,FALSE,Moderate
2021-04-27,MY1,15.74,41.51,31.6,12.5,6.3,269,2021,4,Tue,FALSE,Spring,FALSE,Moderate
2021-04-28,MY1,21.48,54.61,35.18,15.3,4,73,2021,4,Wed,FALSE,Spring,FALSE,Unhealthy (sensitive)
2021-04-29,MY1,14.36,39.87,33.67,14.6,3.6,43,2021,4,Thu,FALSE,Spring,FALSE,Moderate
2021-04-30,MY1,11.15,33.99,32.78,16.1,10.9,59,2021,4,Fri,FALSE,Spring,FALSE,Moderate
2021-05-01,MY1,13.7,37.53,40.91,15.5,4.5,297,2021,5,Sat,TRUE,Spring,FALSE,Moderate
2021-05-02,MY1,16.55,36.31,34.31,13.3,2.1,77,2021,5,Sun,TRUE,Spring,FALSE,Moderate
2021-05-03,MY1,14.74,50.81,28.11,16.7,2,120,2021,5,Mon,FALSE,Spring,FALSE,Moderate
2021-05-04,MY1,13.13,39.81,35.69,15.6,4.9,164,2021,5,Tue,FALSE,Spring,FALSE,Moderate
2021-05-05,MY1,17.74,42.39,24.34,15,2.6,304,2021,5,Wed,FALSE,Spring,FALSE,Moderate
2021-05-06,MY1,18.87,58.93,31.06,13.8,1.7,191,2021,5,Thu,FALSE,Spring,FALSE,Moderate
2021-05-07,MY1,18.37,52.27,30.99,17.1,3.8,90,2021,5,Fri,FALSE,Spring,FALSE,Moderate
2021-05-08,MY1,13.3,46.06,34.32,18.2,5.5,178,2021,5,Sat,TRUE,Spring,FALSE,Moderate
2021-05-09,MY1,17.89,58.73,28.26,11.5,6.3,15,2021,5,Sun,TRUE,Spring,FALSE,Moderate
2021-05-10,MY1,12.96,38.75,32.11,16.2,5.7,278,2021,5,Mon,FALSE,Spring,FALSE,Moderate
2021-05-11,MY1,6.78,14.85,40.77,16.2,3.3,87,2021,5,Tue,FALSE,Spring,FALSE,Good
2021-05-12,MY1,18.73,48.68,31.98,19.8,5.7,144,2021,5,Wed,FALSE,Spring,FALSE,Moderate
2021-05-13,MY1,13.63,29.8,35.92,13.8,3.7,114,2021,5,Thu,FALSE,Spring,FALSE,Moderate
2021-05-14,MY1,12.7,31.29,37.91,13.1,6.9,84,2021,5,Fri,FALSE,Spring,FALSE,Moderate
2021-05-15,MY1,9.89,10.86,45.63,15.8,4.5,25,2021,5,Sat,TRUE,Spring,FALSE,Good
2021-05-16,MY1,9.39,31.25,36.26,15.7,3,182,2021,5,Sun,TRUE,Spring,FALSE,Good
2021-05-17,MY1,19.11,55.4,32.35,20,3.7,99,2021,5,Mon,FALSE,Spring,FALSE,Moderate
2021-05-18,MY1,19.03,52.23,26.17,15.9,5.8,207,2021,5,Tue,FALSE,Spring,FALSE,Moderate
2021-05-19,MY1,16.4,42.1,26.25,20.2,5.4,131,2021,5,Wed,FALSE,Spring,FALSE,Moderate
2021-05-20,MY1,11.33,25.9,26.65,16.8,7.2,64,2021,5,Thu,FALSE,Spring,FALSE,Moderate
2021-05-21,MY1,12.51,37.69,36.34,20.6,2,142,2021,5,Fri,FALSE,Spring,FALSE,Moderate
2021-05-22,MY1,9.66,37,30.45,15.9,9.2,81,2021,5,Sat,TRUE,Spring,FALSE,Good
2021-05-23,MY1,14.34,44.07,34.38,16.8,4.6,210,2021,5,Sun,TRUE,Spring,FALSE,Moderate
2021-05-24,MY1,12.95,47.97,26.47,15.2,2.2,276,2021,5,Mon,FALSE,Spring,FALSE,Moderate
2021-05-25,MY1,11.3,32.86,39.21,15.6,3.3,249,2021,5,Tue,FALSE,Spring,FALSE,Moderate
2021-05-26,MY1,14.02,38.8,25.84,18.6,3.9,146,2021,5,Wed,FALSE,Spring,FALSE,Moderate
2021-05-27,MY1,15.7,35.65,26.66,16.8,1.9,245,2021,5,Thu,FALSE,Spring,FALSE,Moderate
2021-05-28,MY1,17.22,56.11,29.29,21.7,8.9,38,2021,5,Fri,FALSE,Spring,FALSE,Moderate
2021-05-29,MY1,12.81,21.59,44.96,20.7,3.3,80,2021,5,Sat,TRUE,Spring,FALSE,Moderate
2021-05-30,MY1,8.95,20.22,32.22,13.9,4,105,2021,5,Sun,TRUE,Spring,FALSE,Good
2021-05-31,MY1,18.72,61.79,28.14,16.5,5.6,268,2021,5,Mon,FALSE,Spring,FALSE,Moderate
